12CM034AISV|01/01/2555|31/12/2555|ADVANC|บริษัท แอดวานซ์ อินโฟร์ เซอร์วิส จำกัด (มหาชน)|AIS26|AIS อาคารชินวัตรทาวเวอร์ 3 ชั้น 6 ศูนย์คอมพิวเตอร์|RP-1002E|FM200-28|AS
12CM016KOHT|01/01/2555|31/12/2555|KL|บริษัท โคห์เลอร์ (ประเทศไทย) จำกัด (มหาชน)|KL|จ.สระบุรี ชั้น 3|VLC-505VN|B206682|AS
12CM016KOHT|01/01/2555|31/12/2555|KL|บริษัท โคห์เลอร์ (ประเทศไทย) จำกัด (มหาชน)|KL|จ.สระบุรี ชั้น 3|SCORPIO|KIDDE01|AS
12CM015KOHT|01/01/2555|31/12/2555|KL|บริษัท โคห์เลอร์ (ประเทศไทย) จำกัด (มหาชน)|KL01|ชั้น 16 อาคารจัสมินส์ สุขุมวิท 23|VLF-250-02|B239535|AS
12CM015KOHT|01/01/2555|31/12/2555|KL|บริษัท โคห์เลอร์ (ประเทศไทย) จำกัด (มหาชน)|KL01|ชั้น 16 อาคารจัสมินส์ สุขุมวิท 23|SCORPIO|SCORPIO04|AS
11CM190SPPT|01/07/2554|31/12/2555|SPP|บริษัท ไซท์ เพรพพาเรชั่น แมเนจเมนท์ จำกัด|PEA017|การไฟฟ้าส่วนภูมิภาค ชั้น 8 อาคารอเนกประสงค์|TCU-700|010802153|AS
11CM190SPPT|01/07/2554|31/12/2555|SPP|บริษัท ไซท์ เพรพพาเรชั่น แมเนจเมนท์ จำกัด|PEA017|การไฟฟ้าส่วนภูมิภาค ชั้น 8 อาคารอเนกประสงค์|TCU-700|010802159|AS
11CM190SPPT|01/07/2554|31/12/2555|SPP|บริษัท ไซท์ เพรพพาเรชั่น แมเนจเมนท์ จำกัด|PEA017|การไฟฟ้าส่วนภูมิภาค ชั้น 8 อาคารอเนกประสงค์|TCU-700|010802160|AS
11CM190SPPT|01/07/2554|31/12/2555|SPP|บริษัท ไซท์ เพรพพาเรชั่น แมเนจเมนท์ จำกัด|PEA017|การไฟฟ้าส่วนภูมิภาค ชั้น 8 อาคารอเนกประสงค์|VLS-300|B76844|AS
11S2075TKSV|08/12/2554|07/12/2555|TKS|บริษัท ไทคิชา (ประเทศไทย) จำกัด|SEGAT76|บริษัท ซีเกท เทคโนโลยี (ประเทศไทย) จำกัด จ.นครราชสีมา|VLC-505VN|B8409098|AS
11S2075TKSV|08/12/2554|07/12/2555|TKS|บริษัท ไทคิชา (ประเทศไทย) จำกัด|SEGAT76|บริษัท ซีเกท เทคโนโลยี (ประเทศไทย) จำกัด จ.นครราชสีมา|VLP-400|B8409099|AS
11S2075TKSV|08/12/2554|07/12/2555|TKS|บริษัท ไทคิชา (ประเทศไทย) จำกัด|SEGAT76|บริษัท ซีเกท เทคโนโลยี (ประเทศไทย) จำกัด จ.นครราชสีมา|VLP-400|B8409100|AS
11S2075TKSV|08/12/2554|07/12/2555|TKS|บริษัท ไทคิชา (ประเทศไทย) จำกัด|SEGAT76|บริษัท ซีเกท เทคโนโลยี (ประเทศไทย) จำกัด จ.นครราชสีมา|VLP-400|B8409101|AS
11S2075TKSV|08/12/2554|07/12/2555|TKS|บริษัท ไทคิชา (ประเทศไทย) จำกัด|SEGAT76|บริษัท ซีเกท เทคโนโลยี (ประเทศไทย) จำกัด จ.นครราชสีมา|VLP-400|B8409102|AS
10S2140PKKT|05/01/2554|04/01/2559|PKK|บริษัท ไทยซัมมิท พีเค คอร์ปอเรชั่น จำกัด|PKK|ชั้น 3 นิคมอุตสาหกรรมเหมราช จ.ระยอง|AEGIS|0726|AS
10S2140PKKT|05/01/2554|04/01/2559|PKK|บริษัท ไทยซัมมิท พีเค คอร์ปอเรชั่น จำกัด|PKK|ชั้น 3 นิคมอุตสาหกรรมเหมราช จ.ระยอง|AEGIS|0844|AS
10S2140PKKT|05/01/2554|04/01/2559|PKK|บริษัท ไทยซัมมิท พีเค คอร์ปอเรชั่น จำกัด|PKK|ชั้น 3 นิคมอุตสาหกรรมเหมราช จ.ระยอง|AEGIS|1020|AS
10S2140PKKT|05/01/2554|04/01/2559|PKK|บริษัท ไทยซัมมิท พีเค คอร์ปอเรชั่น จำกัด|PKK|ชั้น 3 นิคมอุตสาหกรรมเหมราช จ.ระยอง|AEC|ACCESS-01|AS
10S2140PKKT|05/01/2554|04/01/2559|PKK|บริษัท ไทยซัมมิท พีเค คอร์ปอเรชั่น จำกัด|PKK|ชั้น 3 นิคมอุตสาหกรรมเหมราช จ.ระยอง|VLS-204|B8115079|AS
10S2140PKKT|05/01/2554|04/01/2559|PKK|บริษัท ไทยซัมมิท พีเค คอร์ปอเรชั่น จำกัด|PKK|ชั้น 3 นิคมอุตสาหกรรมเหมราช จ.ระยอง|CCTV.|CCTV-01|AS
12CM032INFT|01/01/2555|31/12/2555|INGL|บริษัท ไอเอ็นจีประกันชีวิต จำกัด|INGL|ชั้น 22 ตึกจัสมินทาวเวอร์ แจ้งวัฒนะ|GUARD FIRE|FM200-010|AS
12CM032INFT|01/01/2555|31/12/2555|INGL|บริษัท ไอเอ็นจีประกันชีวิต จำกัด|INGL|ชั้น 22 ตึกจัสมินทาวเวอร์ แจ้งวัฒนะ|DVR2004 4 Chanel|N8800118|AS
11CM171MRLT|11/08/2554|10/08/2555|MRL|บริษัทหลักทรัพย์ ภัทร จำกัด (มหาชน)|MRL|ศูนย์คอมพิวเตอร์ ชั้น10 อาคารเมืองไทย-ภัทร1|10-038|2001001|AS
11CM171MRLT|11/08/2554|10/08/2555|MRL|บริษัทหลักทรัพย์ ภัทร จำกัด (มหาชน)|MRL|ศูนย์คอมพิวเตอร์ ชั้น10 อาคารเมืองไทย-ภัทร1|10-038|2001002|AS
11CM171MRLT|11/08/2554|10/08/2555|MRL|บริษัทหลักทรัพย์ ภัทร จำกัด (มหาชน)|MRL|ศูนย์คอมพิวเตอร์ ชั้น10 อาคารเมืองไทย-ภัทร1|VLS-314|B16004|AS
11CM149MRLV|16/05/2554|15/05/2555|MRL|บริษัทหลักทรัพย์ ภัทร จำกัด (มหาชน)|MRL|ศูนย์คอมพิวเตอร์ ชั้น10 อาคารเมืองไทย-ภัทร1|NOTIFIER(SFP-400B)|SFP-400B|AS
11CM326SCIT|01/10/2554|31/03/2555|KNK|บริษัทหลักทรัพย์ เกียรตินาคิน จำกัด|SCIASSET|อาคารชาญอิสสระทาวเวอร์ 1 ชั้น 4 ถนนพระราม4|SCORPIO|SCORPIO1|AS
10S1169WDMT|15/04/2554|14/04/2555|DEE|ภาควิชาวิศวกรรมสิ่งแวดล้อม คณะวิศวกรรมศาสตร์ มหาวิทยาลัยเกษตรศาสตร์|DOH001|สำนักบริหารบำรุงทาง กรมทางหลวง ห้อง Server|DR4N-DVD|CCTV015|AS
10S1169WDMT|15/04/2554|14/04/2555|DEE|ภาควิชาวิศวกรรมสิ่งแวดล้อม คณะวิศวกรรมศาสตร์ มหาวิทยาลัยเกษตรศาสตร์|DOH001|สำนักบริหารบำรุงทาง กรมทางหลวง ห้อง Server|AEGIS|EXA-20|AS
11S1041OCST|03/09/2554|02/09/2555|OCC|สำนักงานคณะกรรมการข้าราชการพลเรือน|OCC|ศูนย์สารสนเทศ อาคารสำนักงาน ก.พ ชั้น 4|VLC-505VN|B8413042|AS
11S1041OCST|03/09/2554|02/09/2555|OCC|สำนักงานคณะกรรมการข้าราชการพลเรือน|OCC|ศูนย์สารสนเทศ อาคารสำนักงาน ก.พ ชั้น 4|CATALYST 3560|FOC1512Y673|AS
11S1041OCST|03/09/2554|02/09/2555|OCC|สำนักงานคณะกรรมการข้าราชการพลเรือน|OCC|ศูนย์สารสนเทศ อาคารสำนักงาน ก.พ ชั้น 4|CRU-63CL-FO|MU63AACC-C1102820|AS
11S1041OCST|03/09/2554|02/09/2555|OCC|สำนักงานคณะกรรมการข้าราชการพลเรือน|OCC|ศูนย์สารสนเทศ อาคารสำนักงาน ก.พ ชั้น 4|CRU-63CL-FO|MU63AACC-C1102880|AS
11CM305BOIV|01/10/2554|30/09/2555|BOI|สำนักงานคณะกรรมการส่งเสริมการลงทุน|BOI|สำนักงานคณะกรรมการส่งเสริมการลงทุน|SCORPIO|SCORPIO03|AS
11CM263MOFV|01/10/2554|30/09/2555|MOF|สำนักงานปลัดกระทรวงการคลัง|MOF03|สำนักงานปลัดกระทรวงการคลัง|DIBOS|01400257860000007|AS
11CM263MOFV|01/10/2554|30/09/2555|MOF|สำนักงานปลัดกระทรวงการคลัง|MOF03|สำนักงานปลัดกระทรวงการคลัง|DIBOS|01400257860000008|AS
11CM263MOFV|01/10/2554|30/09/2555|MOF|สำนักงานปลัดกระทรวงการคลัง|MOF03|สำนักงานปลัดกระทรวงการคลัง|DIBOS|01400257860000017|AS
11CM263MOFV|01/10/2554|30/09/2555|MOF|สำนักงานปลัดกระทรวงการคลัง|MOF03|สำนักงานปลัดกระทรวงการคลัง|DIBOS|01400257860000018|AS
11CM263MOFV|01/10/2554|30/09/2555|MOF|สำนักงานปลัดกระทรวงการคลัง|MOF03|สำนักงานปลัดกระทรวงการคลัง|DIBOS|01400257860000019|AS
11CM263MOFV|01/10/2554|30/09/2555|MOF|สำนักงานปลัดกระทรวงการคลัง|MOF03|สำนักงานปลัดกระทรวงการคลัง|DIBOS|01400257860000020|AS
11CM276FPOT|01/10/2554|30/09/2555|FPO|สำนักงานเศรษฐกิจการคลัง|FPO01|สำนักงานเศรษฐกิจการคลัง กระทรวงการคลัง ชั้น 7|VLC-505|B332291|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|8124232|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|8124274|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|8129433|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B226349|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B226363|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B226365|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B226366|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B226367|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B226369|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B226370|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B226376|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B226379|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B226380|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B226381|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B226382|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B226383|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B226385|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B226386|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B229341|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B229348|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B229351|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B229353|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B238776.|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B238879|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B238883.|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B238927.|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B238928.|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B244984|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B249858|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B295676|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B301593|AS
11CM286BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|MEA02|พระที่นั่งบรมราชสถิตยมโหฬาร|VLS-600|B333840|AS
11CM261BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|SOS|สถานีวิทยุ อ.ส. พระราชวังสวนจิตรลดา|VLS-304|B340098|AS
11CM261BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|SOS|สถานีวิทยุ อ.ส. พระราชวังสวนจิตรลดา|VLS-304|B340102|AS
11CM261BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|SOS001|สถานีวิทยุ อ.ส. พระราชวังสวนจิตรลดา ห้องทรงงาน|VLS-304|B422756|AS
11CM261BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|SOS001|สถานีวิทยุ อ.ส. พระราชวังสวนจิตรลดา ห้องทรงงาน|VLS-304|B422778|AS
11CM261BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|SOS001|สถานีวิทยุ อ.ส. พระราชวังสวนจิตรลดา ห้องทรงงาน|VLC-505VN|B8401579|AS
11CM261BRHV|01/10/2554|30/09/2555|BOTRH|สำนักพระราชวัง|SOS001|สถานีวิทยุ อ.ส. พระราชวังสวนจิตรลดา ห้องทรงงาน|EXA|PRG002|AS
11CM260MOIU|01/10/2554|30/09/2555|MOI|กรมการปกครอง|MOI04|ห้องคอมพิวเตอร์ ศูนย์ภาค 1 สำนักทะเบียนกลาง วังไชยา(นางเลิ้ง)|9390-120|SB155CAA02|MS1
11CM295TAFU|01/10/2554|30/09/2555|RTA|กรมช่างโยธาทหารอากาศ|PCB|สถานีทวนสัญญาณ เรดาร์ภาคใต้ จ.ประจวบคีรีขันธ์ #phase3|A2S 3047-30|148735003|MS1
08S4279MFAT|01/06/2553|31/05/2557|MFA|กระทรวงการต่างประเทศ|MFA05|ศูนย์ราชการใหม่ แจ้งวัฒนะ ชั้น 8|PW9355-15|HA435JXX17|MS1
11CM121SMET|08/04/2554|07/04/2555|SMEB|ธนาคารพัฒนาวิสาหกิจขนาดกลางและขนาดย่อมแห่งประเทศไทย|SMEB|ชั้น 4 อาคาร SME Bank TOWER|DELPHYS MP ELITE-100|363457001|MS1
11CM154SCBU|01/05/2554|30/04/2555|SCB|ธนาคารไทยพาณิชย์ จำกัด (มหาชน)|SCB030|ศูนย์เทคโนโลยีสารสนเทศ แจ้งวัฒนะ|DELPHYS DS-100|3606980301|MS1
11CM154SCBU|01/05/2554|30/04/2555|SCB|ธนาคารไทยพาณิชย์ จำกัด (มหาชน)|SCB066B|SCB PARK  เฟส1 ชั้น UB (ห้องไฟฟ้า ชั้น UB)|A2S 1047-5|207067002|MS1
11CM154SCBU|01/05/2554|30/04/2555|SCB|ธนาคารไทยพาณิชย์ จำกัด (มหาชน)|SCB066E|ห้องควบคุม ชั้น B3 SCB PARK|A2S 3047-20|141390003|MS1
11CM154SCBU|01/05/2554|30/04/2555|SCB|ธนาคารไทยพาณิชย์ จำกัด (มหาชน)|SCB066G|อาคารธนาคารไทยพาณิชย์  สำนักงานใหญ่(รัชโยธิน) ชั้น 23|A2S 3092-2x400|AFF4337|MS1
09S2108KKBU1|26/10/2552|25/10/2555|KKB|บมจ. ธนาคารกสิกรไทย|KKB103|สาขามหาวิทยาลัยเกษตรศาสตร์ บางเขน|MS1000|MA8A3100196|MS1
09S2108KKBU2|20/10/2552|19/10/2555|KKB|บมจ. ธนาคารกสิกรไทย|KKB105|สาขาเดอะมาเก็ต บางโพ ชั้น 1|MS1000|MA8A3100083|MS1
09S2040KKBU|20/04/2552|19/04/2555|KKB|บมจ. ธนาคารกสิกรไทย|KKB78|สาขาย่อยโลตัสรามอินทรา|MS1000|MA8A3100029|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-007|กรุงทองพลาซ่า ถ.เพชรบุรี |MS1000|MA851440491|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-036|บจก.เทพผดุงมะพร้าว โรงงานแม่พลอย จ.นครปฐม|MS1000|MA851440113|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-056|ร้านโอเค เอาท์เลท พุทธมณฑลสาย 4 จ.นครปฐม|MS1000|MA851440052|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-059|นิรันดร์เรวิเดนซ์ 3|MS1000|MA851440469|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-069|ร้านขายยาเวศประสิทธิ์เภสัช มหาชัย จ.สมุทรสาคร|MS1000|MA851440489|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-073|FRESH MART คณะบุคคลเฟอร์รี่ฟาฉาย นนทบุรี|MS1000|MA851440176|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-078|ร้านมวยไทย คลาส ปากเกร็ด จ.นนทบุรี|MS1000|MA85144011|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-106|สถานีน้ำมันเอสโซ่ ถ.สุขาภิบาล 5|MS1000|MA851440369|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-110|บจก.รอยัลแคน อินดัสทรีส สมุทรสาคร|MS1000|MA851440377|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-130|ร้านสุริยะตลาดมาลี พุทธมณฑลสาย 4 จ.นครปฐม|MS1000|MA851440168|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-163|BTS สนามเป้า|MS1000|MA851440108|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-164|BTS อารีย์ # 1|MS1000|MA851440127|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-165|BTS อารีย์ # 2|MS1000|MA851440141|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-171|ร้านขายยาตลาดท่าอิฐ จ.นนทบุรี|MS1000|MA8A3100307|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-183|บจก.ชิงฟู จ.สมุทรสาคร|MS1000|MA851440190|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-196|ร้านขายยาโอสถสภา บางใหญ่ จ.นนทบุรี|MS1000|MA851440352|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-199|บมจ.เจริญโภคภัณฑ์อาหารมหาชัย#2 จ.สมุทรสาคร|MS1000|MA851440327|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-203|บจก.เจริญโภคภัณฑ์อาหารมหาชัย จ.สมุทรสาคร|MS1000|MA851440414|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-205|บ.ไทยการ์เมนท์ แจ้งวัฒนะ เครื่อง 1จ .นนทบุรี|MS1000|MA851440307|MS1
08S1288KKBU-1|24/12/2552|23/12/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-228|7-11 แยก 20 มิถุนา|MS1000|MA851440455|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-249|LOTUS บางกะปิ # 2|MS1000|MA851440187|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-250|ร้าน 88 โฟโต้แล็บ เมืองทองธานี|MS1000|MA851440180|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-272|LOTUS ท่าม่วง จ.กาญจนบุรี|MS1000|MA851440345|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-286|สิริวิชญ์ มินิมาร์ท สมุทรสาคร|MS1000|MA851440198|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-296|ร้านขายยาพงษ์เภสัช ท่ามะกา 0.กาญจนบุรี|MS1000|MA851440230|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-302|หจก.สมศรีมารีนฟู้ดส์ สมุทรสาคร|MS1000|MA851440074|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-312|สาขาย่อยถนนพระรามที่ 2 สมุทรสาคร|MS1000|MA853170017|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-317|บริเวณ DD ซุปเปอร์ กระทุ่มแบน จ.สมุทรสาคร|MS1000|MA851440156|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-329|กรนกาญจน์ ดีพาร์ทเม้นสโตร์ 0.กาญจนบุรี|MS1000|MA851440443|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-341|แบงค์ เบิร์ค เบสมินิมาร์ท บางกรวย-ไทรน้อยจ.นนทบุรี|MS1000|MA851440149|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-342|สมาร์ทโพสต์ บริการงานไปรษณีย์ สมุทรสาคร|MS1000|MA851440471|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-361|สกุลกิจมินิมาร์ท สมุทรสาคร|MS1000|MA851440367|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-374|กระทรวงพาณิชย์ นนทบุรี|MS1000|MA851440123|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-397|บจก.อลงกรณ์ ห้องเย็น สมุทรสาคร|MS1000|MA851440286|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-398|สยามโกลบอลเฮาส์ จ.นครปฐม|MS1000|MA851440310|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-399|แอมเวย์ นนทบุรี|MS1000|MA862370027|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-407|บจก.เจริญอุตสาหกรรม สมุทรสาคร|MS1000|MA862370039|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-410|บจก.แอล แอนด์ อี แมนูเฟคเจอริ่ง หลักสี่|MS1000|MA851440360|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-418|ป.ปลาวิลล่า สมุทรสาคร|MS1000|MA851440153|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-423|บจก.เหรียญไทยมอเตอร์ไซด์ กระทุ่มแบน จ.สมุทรสาคร|MS1000|MA862370043|MS1
08S1288KKBU-1|24/12/2552|23/12/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-428|CP FRESH MART ลาดกระบัง 46|MS1000|MA8A3100169|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-447|ตลาดสามย่าน จุดที่ 3 (ข้างร้านทูเดย์สแต็ก)|MS1000|MA882980275|MS1
08S1288KKBU-1|24/12/2552|23/12/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-472|7-11 รามอินทรา 39|MS1000|MA882980346|MS1
08S1288KKBU-1|24/12/2552|23/12/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-476|MINI BIG C ชินเขต|MS1000|MA8A3100154|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-478|บจก.ท็อปเปเปอร์อินเตอร์เทรด สมุทรสาคร|MS1000|MA882980293|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-479|บจก.อินเทคค์ ฟีด สมุทรสาคร|MS1000|MA882980204|MS1
08S1136KKBU|26/02/2552|25/02/2555|KKB|บมจ. ธนาคารกสิกรไทย|U-485|ศูนย์ราชการแจ้งวัฒนะ อาคาร B1-3|MS1000|MA882980483|MS1
